date,followers,sentiment,location
06/02/15,478,0.0,Unknown
06/02/15,387,0.0,Michigan
06/02/15,1041286,0.2023,New York
06/02/15,180,0.0,Unknown
06/02/15,82,-0.7149,Idaho
06/02/15,974,0.0,Washington
06/02/15,1113,0.0,Washington
06/02/15,2509,0.4019,Unknown
06/02/15,466,0.4939,Washington
06/02/15,3590,0.0,Unknown
06/02/15,2751,0.0,Unknown
06/02/15,827,0.2732,Michigan
06/02/15,26,0.6848,Florida
06/02/15,1849,0.0,New York
06/02/15,37,0.0,Unknown
06/02/15,41,0.2023,Missouri
06/02/15,576,0.0,Unknown
06/02/15,1073,0.3802,Alabama
06/02/15,157,0.0,Kentucky
06/02/15,589,0.5106,Unknown
06/02/15,1046,0.0,Unknown
06/02/15,2260,0.0,Unknown
06/02/15,262,0.0,California
06/02/15,438,0.0772,Ohio
06/02/15,7,0.0,Unknown
06/02/15,1113,0.0,Washington
06/02/15,812,0.0,Washington
06/02/15,1258,-0.5423,Washington
06/02/15,12080,0.7346,Washington
06/02/15,576,0.4588,Unknown
06/02/15,812,0.0,Washington
06/02/15,1113,0.0,Washington
06/02/15,576,0.0,Unknown
06/02/15,112,0.0,Unknown
06/02/15,88,0.0,Unknown
06/02/15,135,0.4215,Ohio
06/02/15,492,0.4738,New York
06/02/15,948,0.8353,Unknown
06/02/15,182,0.0,District of Columbia
06/02/15,4913,0.4374,Unknown
06/02/15,346,0.3818,Unknown
06/02/15,346,0.3818,Unknown
06/02/15,346,0.3818,Unknown
06/02/15,47,0.435,Unknown
06/02/15,1076,0.0,Connecticut
06/02/15,812,0.5093,Washington
06/02/15,977,0.5093,Washington
06/02/15,1113,0.5093,Washington
06/02/15,1577,-0.3182,California
06/02/15,12,0.0,Washington
06/02/15,10087,0.0,Unknown
06/02/15,3031,0.0,Unknown
06/02/15,3031,0.0,Unknown
06/02/15,12,0.0,Washington
06/02/15,888,0.6908,Unknown
06/02/15,11,-0.5994,Virginia
06/02/15,3099,0.0,Unknown
06/02/15,636,0.4019,New York
06/02/15,1112,0.0,Washington
06/02/15,977,0.0,Washington
06/02/15,4572,0.0387,North Carolina
06/02/15,1112,0.0,Washington
06/02/15,810,0.0,Washington
06/02/15,977,0.0,Washington
06/02/15,977,0.0,Washington
06/02/15,200,0.6369,Unknown
06/02/15,12,0.0,Washington
06/02/15,12,0.4019,Washington
06/02/15,5467,0.0,New York
06/02/15,230,0.0,Unknown
06/02/15,15757,0.0,California
06/02/15,408,0.6996,Unknown
06/03/15,157,0.6588,Massachusetts
06/03/15,4135,0.4574,Unknown
06/03/15,401,0.636,New York
06/03/15,38,0.0,Unknown
06/03/15,12,0.0,Washington
06/03/15,183,0.0,Unknown
06/03/15,1751,0.0,Unknown
06/03/15,306,0.0,Unknown
06/03/15,802,0.0,Unknown
06/03/15,270,0.4019,Texas
06/03/15,12,0.4404,Washington
06/03/15,454,0.2714,Unknown
06/03/15,317,0.0,Unknown
06/03/15,978,0.4019,Washington
06/03/15,1112,0.4019,Washington
06/03/15,810,0.4019,Washington
06/03/15,978,0.0,Washington
06/03/15,811,0.0,Washington
06/03/15,1112,0.0,Washington
06/03/15,536,0.3612,New York
06/03/15,1228,0.0,Unknown
06/03/15,1112,0.0,Washington
06/03/15,812,0.0,Washington
06/03/15,978,0.0,Washington
06/03/15,138,0.6249,Ohio
06/03/15,812,0.4215,Washington
06/03/15,1111,0.4215,Washington
06/03/15,12,0.4215,Unknown
06/03/15,12,0.3182,Unknown
06/03/15,1448,0.0,Washington
06/03/15,130,0.3182,Unknown
06/03/15,55,0.3182,California
06/03/15,19063,0.0,New York
06/03/15,155,0.7088,New Jersey
06/03/15,627,0.0,Unknown
06/03/15,67,0.0,Unknown
06/03/15,3547,0.0,California
06/03/15,1111,0.0,Washington
06/03/15,975,0.0,Washington
06/03/15,813,0.0,Washington
06/03/15,662,0.5106,Utah
06/03/15,1945,0.0,Unknown
06/03/15,3973,0.0,New Jersey
06/03/15,147,-0.8453,California
06/03/15,146,0.0,Unknown
06/03/15,97,0.0,Virginia
06/03/15,97,0.0,Virginia
06/03/15,1111,0.0,Washington
06/03/15,813,0.0,Washington
06/03/15,974,0.0,Washington
06/03/15,1111,0.0,Washington
06/03/15,974,0.0,Washington
06/03/15,813,0.0,Washington
06/03/15,271,-0.2244,Ohio
06/03/15,1041,0.7901,Unknown
06/03/15,174,0.0,New York
06/04/15,586,0.3182,Nebraska
06/04/15,716,0.0,Unknown
06/04/15,974,0.0,Washington
06/04/15,1111,0.0,Washington
06/04/15,810,0.0,Washington
06/04/15,760,0.7777,Unknown
06/04/15,1792,-0.5423,Montana
06/04/15,2102,-0.3818,Unknown
06/04/15,975,-0.2263,Washington
06/04/15,810,-0.2263,Washington
06/04/15,1111,-0.2263,Washington
06/04/15,5033,0.0,District of Columbia
06/04/15,13,0.0,Unknown
06/04/15,7811,0.0,California
06/04/15,2778,0.0,Florida
06/04/15,5350,0.296,Florida
06/04/15,846,0.7449,Unknown
06/04/15,1093,0.0,Washington
06/04/15,1135,0.3182,Unknown
06/04/15,5281,0.5023,Unknown
06/04/15,976,0.0,Washington
06/04/15,811,0.0,Washington
06/04/15,1111,0.0,Washington
06/04/15,204,0.0,Unknown
06/04/15,11,0.4019,Washington
06/04/15,86,0.0,Unknown
06/04/15,93,0.4574,Unknown
06/04/15,10676,0.7964,Washington
06/04/15,662,-0.8126,Unknown
06/04/15,362,0.6696,New York
06/04/15,11,0.0,Washington
06/04/15,11,0.4019,Washington
06/04/15,11,0.4019,Washington
06/04/15,11,0.0,Washington
06/04/15,1240,0.0,District of Columbia
06/04/15,193,0.5859,California
06/04/15,207,0.0,Unknown
06/04/15,201,0.0,South Carolina
06/04/15,112,0.2732,Unknown
06/04/15,811,0.7184,Washington
06/04/15,11,0.0,Washington
06/04/15,11,0.0,Washington
06/04/15,214,0.0,California
06/04/15,186,0.0,California
06/04/15,3443,-0.1027,New Jersey
06/04/15,809,0.6249,Washington
06/04/15,1110,0.6249,Washington
06/04/15,976,0.6249,Washington
06/04/15,1110,0.0,Washington
06/04/15,976,0.4019,Washington
06/04/15,1110,0.4019,Washington
06/04/15,809,0.4019,Washington
06/05/15,12,0.4019,Washington
06/05/15,1222,0.0,Michigan
06/05/15,1062,-0.2732,Unknown
06/05/15,334,-0.6115,Unknown
06/05/15,1110,0.3182,Washington
06/05/15,809,0.3182,Washington
06/05/15,976,0.3182,Washington
06/05/15,976,0.4939,Washington
06/05/15,1110,0.4939,Washington
06/05/15,809,0.4939,Washington
06/05/15,1230,-0.6249,Unknown
06/05/15,782,0.0,Unknown
06/05/15,809,0.4019,Washington
06/05/15,977,0.4019,Washington
06/05/15,1111,0.4019,Washington
06/05/15,2644,0.0,North Carolina
06/05/15,809,0.6369,Washington
06/05/15,978,0.6369,Washington
06/05/15,1111,0.6369,Washington
06/05/15,978,0.0,Washington
06/05/15,1111,0.0,Washington
06/05/15,809,0.0,Washington
06/05/15,248,0.4019,California
06/05/15,344,0.0,Unknown
06/05/15,406,0.0,Unknown
06/05/15,2442,-0.2617,Washington
06/05/15,1341,0.0,Texas
06/05/15,12,0.4019,Washington
06/05/15,12,0.4019,Washington
06/05/15,226,0.6562,California
06/05/15,748,0.0,Virginia
06/05/15,978,0.0,Washington
06/05/15,978,0.0,Washington
06/05/15,1112,0.0,Washington
06/05/15,1112,0.0,Washington
06/05/15,808,0.0,Washington
06/05/15,808,0.0,Washington
06/05/15,1112,0.0,Washington
06/05/15,978,0.0,Washington
06/05/15,808,0.0,Washington
06/05/15,1112,0.4215,Washington
06/05/15,978,0.4215,Washington
06/05/15,808,0.4215,Washington
06/05/15,237,0.4019,Unknown
06/05/15,310,0.3818,Arizona
06/05/15,17726,0.0,Florida
06/05/15,567,0.0,Unknown
06/05/15,567,0.0,Unknown
06/05/15,1230,0.296,Michigan
06/05/15,1230,0.0,Michigan
06/05/15,233,0.296,Maine
06/05/15,346,0.0,Pennsylvania
06/05/15,7827,0.0,California
06/05/15,3487,0.0,Unknown
06/05/15,978,0.0,Washington
06/05/15,1113,0.0,Washington
06/05/15,808,0.0,Washington
06/06/15,269,-0.6908,Unknown
06/06/15,678,0.0,Unknown
06/06/15,12,0.0,Washington
06/06/15,12,0.0,Washington
06/06/15,979,0.0,Washington
06/06/15,1113,0.0,Washington
06/06/15,809,0.0,Washington
06/06/15,164,-0.4023,Unknown
06/06/15,1367,0.6378,Unknown
06/06/15,979,0.34,Washington
06/06/15,810,0.34,Washington
06/06/15,1113,0.34,Washington
06/06/15,460,0.0,Texas
06/06/15,4272,0.0,Unknown
06/06/15,12,0.0,Washington
06/06/15,1113,0.0,Washington
06/06/15,979,0.0,Washington
06/06/15,810,0.0,Washington
06/06/15,536,0.5719,New York
06/06/15,3092,0.0,Maryland
06/06/15,114,0.5093,New Mexico
06/06/15,11,0.0,Washington
06/06/15,11,0.0,Washington
06/06/15,536,0.1779,California
06/06/15,275,0.891,Unknown
06/06/15,41,0.0,Unknown
06/06/15,16041,0.4753,Washington
06/06/15,8,0.6705,Unknown
06/06/15,809,0.0,Washington
06/06/15,979,0.0,Washington
06/06/15,1113,0.0,Washington
06/07/15,237,0.6468,Unknown
06/07/15,28,0.0,Unknown
06/07/15,116,0.0,Unknown
06/07/15,808,0.0,Washington
06/07/15,1113,0.0,Washington
06/07/15,979,0.0,Washington
06/07/15,85,0.552,Pennsylvania
06/07/15,980,0.0,Washington
06/07/15,1113,0.0,Washington
06/07/15,809,0.0,Washington
06/07/15,6509,0.7096,Louisiana
06/07/15,84,-0.5106,Unknown
06/07/15,8,-0.3252,Unknown
06/07/15,72200,-0.3182,Washington
06/07/15,1111,0.0,Washington
06/07/15,808,0.0,Washington
06/07/15,979,0.0,Washington
06/07/15,874,0.0,Unknown
06/07/15,346,0.0,Pennsylvania
06/07/15,200,0.0,Unknown
06/07/15,929,0.2732,Unknown
06/08/15,64,0.5256,Unknown
06/08/15,406,-0.4374,Washington
06/08/15,251,0.8176,California
06/08/15,251,0.8176,California
06/08/15,384,0.4404,California
06/08/15,251,0.7506,California
06/08/15,2,-0.296,Unknown
06/08/15,2430,0.3804,Georgia
06/08/15,2133,0.0,Unknown
06/08/15,13,0.3818,Unknown
06/08/15,247788,0.0,Washington
06/08/15,247793,-0.296,Washington
06/08/15,1554,0.0,Michigan
06/08/15,41,0.4019,California
06/08/15,1112,0.4201,Washington
06/08/15,979,0.4201,Washington
06/08/15,810,0.4201,Washington
06/08/15,227,-0.296,New York
06/08/15,58,-0.2263,Unknown
06/08/15,2660,-0.296,North Carolina
06/08/15,533,0.5106,Unknown
06/08/15,1605,-0.4939,Unknown
06/08/15,214,-0.4588,Indiana
06/08/15,1605,-0.4939,Unknown
06/08/15,1605,0.34,Unknown
06/08/15,1605,-0.4939,Unknown
06/08/15,1026,0.0,Unknown
06/08/15,1605,0.5719,Unknown
06/08/15,135320,0.0,Wisconsin
06/08/15,346,0.0,Pennsylvania
06/08/15,769,0.4926,Wisconsin
06/08/15,1193,0.0,Nevada
06/08/15,811,0.0,Washington
06/08/15,979,0.0,Washington
06/08/15,1113,0.0,Washington
06/08/15,979,0.0,Washington
06/08/15,811,0.0,Washington
06/09/15,310,0.4389,Arizona
06/09/15,1171,-0.8271,California
06/09/15,1972,0.8016,Texas
06/09/15,1972,0.0,Texas
06/09/15,1238,0.3182,Ohio
06/09/15,8227,-0.296,Washington
06/09/15,41,0.4404,Unknown
06/09/15,263,0.0935,Ohio
06/09/15,811,-0.296,Washington
06/09/15,187,0.0,New York
06/09/15,303,0.4588,Unknown
06/09/15,59,0.1531,New York
06/09/15,1113,0.0,Washington
06/09/15,812,0.0,Washington
06/09/15,979,0.0,Washington
06/09/15,1113,0.6908,Washington
06/09/15,979,0.6908,Washington
06/09/15,812,0.6908,Washington
06/09/15,2371,-0.4767,New York
06/09/15,9,0.0,Unknown
06/09/15,714,0.0,Unknown
06/09/15,135,0.4588,Maryland
06/09/15,233,0.0,Unknown
06/09/15,18,0.0,California
06/09/15,790,0.0,Unknown
06/09/15,2072,0.6864,New York
06/09/15,2575,0.0516,Unknown
06/09/15,27595,0.6892,California
06/09/15,927,0.3071,New York
06/09/15,382,0.2732,Unknown
06/09/15,3559,0.0,California
06/09/15,49,0.8519,Unknown
06/09/15,16621,0.0,Washington
06/09/15,1451,0.0,Unknown
06/09/15,978,0.2023,Washington
06/09/15,812,0.2023,Washington
06/09/15,1111,0.2023,Washington
06/09/15,1476,0.0,Unknown
06/09/15,378,0.1779,Washington
06/09/15,107,0.0,District of Columbia
06/09/15,2007,0.5106,Unknown
06/09/15,2560,0.0772,West Virginia
06/09/15,155,0.4404,Kentucky
06/09/15,27622,0.0,California
06/09/15,473,0.7184,District of Columbia
06/09/15,138,0.0,Unknown
06/09/15,11,0.0,Washington
06/09/15,1297,0.4215,Unknown
06/09/15,272,0.0,Unknown
06/09/15,237,0.0,Connecticut
06/09/15,903,0.2942,Unknown
06/09/15,172,0.0,Minnesota
06/09/15,358,0.0,Unknown
06/09/15,11,0.4019,Washington
06/09/15,11,0.4019,Washington
06/09/15,4866,0.0,Unknown
06/09/15,198,0.0,Texas
06/09/15,2137,0.0,California
06/10/15,810,0.0,Washington
06/10/15,1111,0.0,Washington
06/10/15,978,0.0,Washington
06/10/15,318,0.0,Florida
06/10/15,318,0.6369,Florida
06/10/15,1181,-0.0772,California
06/10/15,355,0.0,Unknown
06/10/15,164,0.0,Unknown
06/10/15,67,0.6908,Arizona
06/10/15,810,0.0,Washington
06/10/15,1110,0.0,Washington
06/10/15,977,0.0,Washington
06/10/15,380,0.3291,Unknown
06/10/15,977,0.0,Washington
06/10/15,1110,0.0,Washington
06/10/15,810,0.0,Washington
06/10/15,0,0.0,Unknown
06/10/15,554,0.6124,Texas
06/10/15,483,-0.1027,Unknown
06/10/15,146,0.0,Unknown
06/10/15,12,0.4003,Indiana
06/10/15,462,0.0,Wisconsin
06/10/15,3038,0.0,California
06/10/15,421,0.6249,Unknown
06/10/15,358,0.0,Unknown
06/10/15,115,0.0,Washington
06/10/15,282,0.891,Connecticut
06/10/15,484,0.0,Unknown
06/10/15,236,0.6705,Louisiana
06/10/15,236,0.0,Louisiana
06/10/15,223,0.4939,Ohio
06/10/15,223,0.0,New York
06/10/15,17728,0.0,Florida
06/10/15,2281,0.4376,Washington
06/10/15,317,0.5528,Washington
06/10/15,811,0.0,Washington
06/10/15,977,0.0,Washington
06/10/15,1110,0.0,Washington
06/10/15,204,0.3182,Unknown
06/10/15,811,0.0,Washington
06/10/15,1110,0.0,Washington
06/10/15,977,0.0,Washington
06/10/15,811,0.0,Washington
06/10/15,1110,0.0,Washington
06/10/15,977,0.0,Washington
06/10/15,977,0.0,Washington
06/10/15,1306,0.3182,District of Columbia
06/10/15,258,-0.4404,Unknown
06/10/15,811,0.6808,Washington
06/10/15,1111,0.6808,Washington
06/10/15,977,0.0,Washington
06/10/15,16,0.0,Washington
06/10/15,16,0.0,Washington
06/10/15,834,0.5562,Unknown
06/10/15,1673,0.2023,Georgia
06/10/15,204,0.0,Unknown
06/10/15,966,0.6369,Washington
06/10/15,424,0.0,Oregon
06/10/15,273,0.7579,Unknown
06/11/15,1112,0.0,Washington
06/11/15,977,0.0,Washington
06/11/15,812,0.0,Washington
06/11/15,977,0.0,Washington
06/11/15,92,0.6705,Michigan
06/11/15,2259,0.6249,Unknown
06/11/15,18,0.0,Unknown
06/11/15,957,0.5106,Unknown
06/11/15,812,0.3182,Washington
06/11/15,1111,0.3182,Washington
06/11/15,977,0.3182,Washington
06/11/15,811,0.34,Washington
06/11/15,976,0.34,Washington
06/11/15,1110,0.34,Washington
06/11/15,1398,0.4404,Unknown
06/11/15,714,0.0,Florida
06/11/15,413,-0.0516,Unknown
06/11/15,515,0.0,Florida
06/11/15,515,0.0,Florida
06/11/15,411,0.4588,Florida
06/11/15,742,0.2023,Unknown
06/11/15,2130,0.0,California
06/11/15,6137,0.0,Unknown
06/11/15,411,0.4588,Florida
06/11/15,225,0.7445,Texas
06/11/15,501,0.0,Florida
06/11/15,438,0.0,Virginia
06/11/15,501,0.0,Florida
06/11/15,404,-0.34,Unknown
06/11/15,404,0.0,Unknown
06/11/15,36,0.0,Unknown
06/11/15,631,0.6908,Unknown
06/11/15,811,0.0,Washington
06/11/15,1110,0.0,Washington
06/11/15,976,0.0,Washington
06/11/15,2142,0.4404,California
06/11/15,1111,0.3182,Washington
06/11/15,811,0.3182,Washington
06/11/15,976,0.3182,Washington
06/11/15,78,0.0,Unknown
06/11/15,812,0.0,New York
06/11/15,889,0.0,Indiana
06/11/15,224,0.0,Washington
06/11/15,93521,0.0,Unknown
06/11/15,359,0.0,Unknown
06/11/15,142,0.6597,Unknown
06/11/15,204,0.0,Unknown
06/11/15,21,0.0,Unknown
06/11/15,386,0.0,Unknown
06/12/15,581,0.0,Unknown
06/12/15,4350,0.4199,California
06/12/15,1111,0.296,Washington
06/12/15,977,0.296,Washington
06/12/15,815,0.296,Washington
06/12/15,4352,0.3612,California
06/12/15,1112,0.5095,Unknown
06/12/15,1326,0.0,Unknown
06/12/15,269,0.4404,Unknown
06/12/15,15221,0.0,Washington
06/12/15,975,0.0,Washington
06/12/15,542,0.0,New Jersey
06/12/15,71,0.8225,Unknown
06/12/15,1111,0.0,Washington
06/12/15,977,0.0,Washington
06/12/15,813,0.0,Washington
06/12/15,2009,0.0,Texas
06/12/15,94,0.0,Michigan
06/12/15,1143,0.0,Unknown
06/12/15,1110,0.4404,Washington
06/12/15,814,0.4404,Washington
06/12/15,977,0.4404,Washington
06/12/15,2666,0.0,North Carolina
06/12/15,1110,-0.5423,Washington
06/12/15,979,0.0,Washington
06/12/15,814,-0.5423,Washington
06/12/15,113,0.6808,Unknown
06/12/15,103,0.0,Unknown
06/12/15,2265,0.0,Unknown
06/12/15,497,0.0,Unknown
06/12/15,499,0.0,Unknown
06/12/15,2989,0.6369,Unknown
06/12/15,493,0.0,Unknown
06/12/15,1459,0.6486,Illinois
06/12/15,47,-0.3818,Unknown
06/12/15,248,0.4404,Washington
06/12/15,892,-0.3716,Unknown
06/12/15,892,0.5789,Unknown
06/12/15,70,0.0,Unknown
06/12/15,892,0.508,Unknown
06/12/15,1110,0.0,Washington
06/12/15,813,0.0,Washington
06/12/15,979,0.0,Washington
06/12/15,892,0.6114,Unknown
06/12/15,892,0.8979,Unknown
06/12/15,813,0.3818,Washington
06/12/15,1110,0.3818,Washington
06/12/15,979,0.3818,Washington
06/12/15,92,0.0,Unknown
06/12/15,223,-0.1027,Washington
06/12/15,806,0.1027,Unknown
06/12/15,2013,0.7003,Unknown
06/12/15,2013,0.8519,Unknown
06/12/15,2013,0.8768,Unknown
06/12/15,279,0.0,Unknown
06/12/15,451,0.5707,Washington
06/12/15,5549,0.4588,California
06/12/15,5549,0.4588,California
06/12/15,5,0.5859,Unknown
06/12/15,5549,0.5562,California
06/12/15,7875,0.4404,California
06/12/15,90,0.0,Unknown
06/12/15,190,0.0,Unknown
06/12/15,33093,0.2023,Unknown
06/12/15,225,0.8766,New York
06/12/15,28,0.0,Indiana
06/12/15,1548,0.0,Massachusetts
06/12/15,99,0.34,New York
06/13/15,814,0.3182,Washington
06/13/15,978,0.3182,Washington
06/13/15,1111,0.3182,Washington
06/13/15,11,0.5423,Unknown
06/13/15,6221,0.0,Unknown
06/13/15,6221,0.0,Unknown
06/13/15,258,0.743,California
06/13/15,2431,-0.2023,Delaware
06/13/15,520,0.0,Unknown
06/13/15,103,-0.0258,Unknown
06/13/15,1178,0.1901,California
06/13/15,4648,-0.1779,California
06/13/15,162,0.296,Unknown
06/13/15,383,0.8957,California
06/13/15,1113,0.4019,Washington
06/13/15,815,0.4019,Washington
06/13/15,978,0.4019,Washington
06/13/15,67,0.5719,Unknown
06/13/15,815,0.0,Washington
06/13/15,1113,0.0,Washington
06/13/15,977,0.0,Washington
06/13/15,238,0.0,Unknown
06/13/15,47,0.0,Unknown
06/13/15,420,0.8309,Unknown
06/13/15,168,0.7906,Unknown
06/13/15,2207,-0.3919,California
06/13/15,463,0.7644,New York
06/13/15,107,-0.2862,New Jersey
06/13/15,207,0.0,Unknown
06/13/15,81,0.0,Washington
06/13/15,31495,-0.0516,Washington
06/13/15,13,0.9049,Unknown
06/13/15,2647,0.4939,Tennessee
06/13/15,146,0.7068,Unknown
06/14/15,1036,0.3291,Texas
06/14/15,1313,0.0,Texas
06/14/15,19,0.7096,Florida
06/14/15,2057,-0.2924,Maryland
06/14/15,637,-0.2263,North Dakota
06/14/15,637,0.7783,North Dakota
06/14/15,764,-0.3071,Unknown
06/14/15,1349,0.0,Unknown
06/14/15,455,0.0,California
06/14/15,26,-0.2023,Unknown
06/14/15,380,0.7351,Unknown
06/14/15,185,0.8585,Unknown
06/14/15,123,0.0,North Carolina
06/14/15,598,0.0,Unknown
06/14/15,189,-0.5106,Unknown
06/14/15,5255,-0.25,Connecticut
06/14/15,1088,0.0,California
06/14/15,238,0.34,New York
06/14/15,201,0.4404,California
06/14/15,27,0.0,Florida
06/14/15,170,0.0,Unknown
06/14/15,358,0.4404,Unknown
06/14/15,242,0.2714,Louisiana
06/14/15,3929,0.8336,Pennsylvania
06/15/15,262,0.0,Unknown
06/15/15,249,-0.7269,District of Columbia
06/15/15,264,0.0,Ohio
06/15/15,54,0.0,Missouri
06/15/15,789,0.0772,Unknown
06/15/15,162,-0.7952,Unknown
06/15/15,1183,0.802,Unknown
06/15/15,216,0.6833,Unknown
06/15/15,28,0.3612,Florida
06/15/15,720,0.3612,Florida
06/15/15,178,0.296,Unknown
06/15/15,20834,0.0,Unknown
06/15/15,97,0.7351,Texas
06/15/15,215,0.0,Louisiana
06/15/15,1963,-0.4215,Texas
06/15/15,196,0.1779,Unknown
06/15/15,13619,0.0,Unknown
06/15/15,3008,0.0,Unknown
06/15/15,942,0.0,Unknown
06/15/15,196,0.0,Unknown
06/15/15,85,0.0,Georgia
06/15/15,17137,0.0,Unknown
06/15/15,62,0.6341,Unknown
06/15/15,4333,0.0516,Unknown
06/15/15,720,0.0,Florida
06/15/15,81,0.0,Unknown
06/15/15,11,0.3802,Unknown
06/15/15,53,0.0,Unknown
06/15/15,134,-0.0516,Unknown
06/15/15,33510,0.0,Unknown
06/15/15,47,-0.3818,Unknown
06/15/15,997,0.296,Unknown
06/15/15,321,0.5423,California
06/15/15,231,0.234,Unknown
06/15/15,199,0.3182,Virginia
06/15/15,3402,0.4019,Unknown
06/15/15,181,0.0,New York
06/15/15,268,0.3612,Florida
06/15/15,254,0.4215,Pennsylvania
06/15/15,222,0.296,California
06/15/15,20,-0.5574,Unknown
06/15/15,181,0.3164,New York
06/15/15,231,0.0,Unknown
06/15/15,2858,-0.1027,Unknown
06/15/15,363,0.0,California
06/15/15,9913,0.0,Illinois
06/15/15,433,0.0,Unknown
06/15/15,2858,0.765,Unknown
06/15/15,1442,0.765,Texas
06/15/15,231,-0.4767,Unknown
06/15/15,267,-0.296,Unknown
06/15/15,1128,0.0,Unknown
06/15/15,532,0.765,Unknown
06/15/15,13625,0.0,Unknown
06/15/15,54,0.0,Unknown
06/15/15,11805,0.0,Texas
06/15/15,181,0.1779,California
06/15/15,306,0.0,California
06/15/15,806,0.5859,Unknown
06/15/15,227,0.0,New York
06/15/15,294,0.0,Unknown
06/15/15,232,-0.4939,Connecticut
06/15/15,1794,0.4939,Pennsylvania
06/15/15,190,-0.4767,Florida
06/15/15,71,-0.6249,Unknown
06/15/15,197,-0.6597,Unknown
06/15/15,34,0.0,Washington
06/15/15,265,0.6908,Unknown
06/15/15,101,0.2783,Unknown
06/15/15,7,-0.431,Maryland
06/15/15,213,0.68,Washington
06/15/15,233,-0.4604,Unknown
06/15/15,353,-0.3109,California
06/15/15,1652,0.0,Unknown
06/15/15,233,-0.4247,Unknown
06/15/15,141,0.0,Texas
06/15/15,975,0.0,Washington
06/15/15,810,0.5719,Washington
06/15/15,975,0.5719,Washington
06/15/15,91,0.0,Illinois
06/15/15,629,0.0,Unknown
06/15/15,2518,0.6996,Unknown
06/15/15,148,0.0,Indiana
06/15/15,2754,0.4767,Georgia
06/15/15,777,0.4215,Unknown
06/15/15,2730,-0.4019,Unknown
06/15/15,69,0.4724,Unknown
06/15/15,259,0.0,Unknown
06/15/15,7432,0.0,Unknown
06/15/15,1374,0.0,Unknown
06/15/15,3010,0.3182,Unknown
06/15/15,122,0.4588,Unknown
06/15/15,343,0.5423,California
06/15/15,727,0.3612,California
06/15/15,637,-0.7964,Louisiana
06/15/15,2280,-0.5859,Illinois
06/15/15,810,0.128,Washington
06/15/15,1111,0.128,Washington
06/15/15,974,0.128,Washington
06/15/15,185,0.1779,Kansas
06/15/15,211,0.802,Washington
06/15/15,246,0.0,Unknown
06/15/15,2573,0.128,Ohio
06/15/15,394,0.0,Unknown
06/15/15,75,-0.594,Illinois
06/15/15,1189,0.5859,California
06/15/15,3010,0.1779,Unknown
06/15/15,1,0.0,Unknown
06/15/15,3223,0.0,Unknown
06/15/15,3373,0.0,Unknown
06/15/15,18,0.7156,Georgia
06/15/15,282,-0.508,Texas
06/15/15,153,0.0,Unknown
06/15/15,805,0.0,Unknown
06/15/15,283,0.0,Unknown
06/15/15,1342,-0.3182,New York
06/15/15,110,0.0,New York
06/15/15,1587,0.2748,Unknown
06/15/15,574,0.0,New Jersey
06/15/15,391,-0.6956,Washington
06/15/15,308,0.0,California
06/15/15,392,0.0,Minnesota
06/15/15,3342,-0.7819,Georgia
06/15/15,102,0.0,Unknown
06/15/15,1988,0.6948,New York
06/15/15,111,0.0,Unknown
06/15/15,595,0.0,Unknown
06/15/15,915,0.0,Washington
06/16/15,18852,0.0,Unknown
06/16/15,3333,0.7096,New York
06/16/15,160,0.5562,Massachusetts
06/16/15,1110,0.0,Washington
06/16/15,808,0.0,Washington
06/16/15,973,0.0,Washington
06/16/15,915,0.4019,Washington
06/16/15,258,0.5719,New York
06/16/15,2521,-0.1045,New York
06/16/15,296,0.3804,Colorado
06/16/15,229,0.2263,Unknown
06/16/15,7877,0.4767,California
06/16/15,260,0.6705,California
06/16/15,229,0.25,Unknown
06/16/15,146,-0.34,Unknown
06/16/15,868,-0.5719,Unknown
06/16/15,471,-0.6696,New Jersey
06/16/15,593,-0.144,Unknown
06/16/15,260,-0.0258,Unknown
06/16/15,222,0.7346,Georgia
06/16/15,4593,0.6792,Unknown
06/16/15,250,0.4767,Unknown
06/16/15,1781,0.0,Unknown
06/16/15,333,0.0,Tennessee
06/16/15,260,0.0,California
06/16/15,1587,0.5106,Unknown
06/16/15,334,-0.1027,Unknown
06/16/15,1587,0.4019,Unknown
06/16/15,1587,0.8109,Unknown
06/16/15,566,0.4404,Unknown
06/16/15,11,0.0,Unknown
06/16/15,394,-0.6652,Washington
06/16/15,139,0.0,Unknown
06/16/15,139,-0.0726,Unknown
06/16/15,178,0.0,Unknown
06/16/15,15637,0.4574,Unknown
06/16/15,811,0.3182,Washington
06/16/15,1112,0.3182,Washington
06/16/15,975,0.3182,Washington
06/16/15,975,0.0,Washington
06/16/15,1112,0.0,Washington
06/16/15,223,0.3818,New York
06/16/15,809,-0.6597,North Carolina
06/16/15,809,-0.2755,North Carolina
06/16/15,53,0.0,California
06/16/15,173,0.0,Pennsylvania
06/16/15,580,0.8436,Indiana
06/16/15,1112,0.0,Washington
06/16/15,975,0.0,Washington
06/16/15,813,0.0,Washington
06/16/15,1270,0.0,Massachusetts
06/16/15,77,0.431,North Carolina
06/16/15,9408,0.0,Ohio
06/16/15,13,0.0,Unknown
06/16/15,13,0.0,Unknown
06/16/15,25,0.0,Unknown
06/16/15,25,0.5859,Unknown
06/16/15,25,0.5859,Unknown
06/16/15,1239,0.0,Unknown
06/16/15,52,0.0258,Georgia
06/16/15,3319,0.0,Unknown
